dimension,category,document_id,issuer,fiscal_year,split,source_artifact,source_row_identifier
document_representation,mixed,INE171A01029_2013,The Federal Bank  Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2013
document_representation,mixed,INE171A01029_2017,The Federal Bank  Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2017
document_representation,mixed,INE171A01029_2018,The Federal Bank  Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2018
document_representation,mixed,INE171A01029_2024,The Federal Bank  Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2024
document_representation,mixed,INE171A01029_2025,The Federal Bank  Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2025
document_representation,mixed,INE191H01014_2012,PVR INOX Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2012
document_representation,mixed,INE191H01014_2013,PVR INOX Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2013
document_representation,mixed,INE191H01014_2017,PVR INOX Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2017
document_representation,mixed,INE191H01014_2018,PVR INOX Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2018
document_representation,mixed,INE191H01014_2024,PVR INOX Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2024
document_representation,mixed,INE191H01014_2025,PVR INOX Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2025
document_representation,mixed,INE192B01031_2012,Welspun Living Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2012
document_representation,mixed,INE192B01031_2017,Welspun Living Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2017
document_representation,mixed,INE192B01031_2018,Welspun Living Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2018
document_representation,mixed,INE192B01031_2024,Welspun Living Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2024
document_representation,mixed,INE192B01031_2025,Welspun Living Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2025
document_representation,mixed,INE226A01021_2013,Voltas Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2013
document_representation,mixed,INE226A01021_2017,Voltas Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2017
document_representation,mixed,INE226A01021_2018,Voltas Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2018
document_representation,mixed,INE226A01021_2024,Voltas Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2024
document_representation,mixed,INE226A01021_2025,Voltas Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2025
document_representation,mixed,INE482A01020_2012,CEAT Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2012
document_representation,mixed,INE482A01020_2013,CEAT Limited,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2013
document_representation,mixed,INE482A01020_2017,CEAT Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2017
document_representation,mixed,INE482A01020_2018,CEAT Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2018
document_representation,mixed,INE482A01020_2024,CEAT Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2024
document_representation,mixed,INE482A01020_2025,CEAT Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2025
document_representation,mixed,INE761H01022_2017,Page Industries Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2017
document_representation,mixed,INE761H01022_2024,Page Industries Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2024
document_representation,mixed,INE761H01022_2025,Page Industries Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2025
document_representation,mixed,INE797F01020_2013,Jubilant Foodworks Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2013
document_representation,mixed,INE797F01020_2017,Jubilant Foodworks Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2017
document_representation,mixed,INE797F01020_2024,Jubilant Foodworks Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2024
document_representation,mixed,INE797F01020_2025,Jubilant Foodworks Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2025
document_representation,scanned,INE002L01015_2012,SJVN Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2012
document_representation,scanned,INE003B01014_2011,Inter State Oil Carrier Ltd,2011,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2011
fully_scanned_vs_mixed,fully_scanned_document,INE002L01015_2012,SJVN Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2012
fully_scanned_vs_mixed,fully_scanned_document,INE003B01014_2011,Inter State Oil Carrier Ltd,2011,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2011
fully_scanned_vs_mixed,mixed_scanned_pages,INE001B01026_2013,KRBL Limited,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE001B01026_2017,KRBL Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE001B01026_2018,KRBL Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE001B01026_2025,KRBL Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2025
fully_scanned_vs_mixed,mixed_scanned_pages,INE001F01019_2018,Modern Steels Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE001O01029_2013,Risa International Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE001O01029_2017,Risa International Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE002A01018_2013,Reliance Industries Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE002A01018_2017,Reliance Industries Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE002B01016_2012,MADALA HOLDINGS LIMITED,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2012
fully_scanned_vs_mixed,mixed_scanned_pages,INE002E01010_2013,Sar  Auto Products Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE002L01015_2013,SJVN Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE002L01015_2017,SJVN Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE002L01015_2018,SJVN Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE002L01015_2025,SJVN Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2025
fully_scanned_vs_mixed,mixed_scanned_pages,INE002S01010_2017,Mahanagar Gas Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002S01010_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE002S01010_2024,Mahanagar Gas Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002S01010_2024
fully_scanned_vs_mixed,mixed_scanned_pages,INE003F01015_2024,Muller & Phipps (India) Ltd.,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2024
fully_scanned_vs_mixed,mixed_scanned_pages,INE003F01015_2025,Muller & Phipps (India) Ltd.,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003F01015_2025
fully_scanned_vs_mixed,mixed_scanned_pages,INE004C01028_2024,Gujarat Cotex Ltd,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004C01028_2024
fully_scanned_vs_mixed,mixed_scanned_pages,INE004E01016_2013,Span Divergent Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE004E01016_2017,Span Divergent Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE004E01016_2018,Span Divergent Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE004E01016_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE005E01013_2025,Ekansh Concepts Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE005E01013_2025
fully_scanned_vs_mixed,mixed_scanned_pages,INE006C01015_2017,K.Z.Leasing & Finance Ltd.,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006C01015_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE006I01046_2017,Astral Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE008A01015_2017,IDBI Bank Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE008A01015_2018,IDBI Bank Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE008A01015_2024,IDBI Bank Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2024
fully_scanned_vs_mixed,mixed_scanned_pages,INE008A01015_2025,IDBI Bank Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2025
fully_scanned_vs_mixed,mixed_scanned_pages,INE009A01021_2012,Infosys Limited,2012,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2012
fully_scanned_vs_mixed,mixed_scanned_pages,INE00E101023_2025,Bikaji Foods International Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00E101023_2025
fully_scanned_vs_mixed,mixed_scanned_pages,INE040A01034_2012,HDFC Bank Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2012
fully_scanned_vs_mixed,mixed_scanned_pages,INE040A01034_2013,HDFC Bank Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE040A01034_2017,HDFC Bank Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE040A01034_2025,HDFC Bank Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2025
fully_scanned_vs_mixed,mixed_scanned_pages,INE044A01036_2017,Sun Pharmaceutical Industries Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE044A01036_2018,Sun Pharmaceutical Industries Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE081A01020_2017,Tata Steel Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE119A01028_2013,Balrampur Chini Mills Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2013
fully_scanned_vs_mixed,mixed_scanned_pages,INE119A01028_2017,Balrampur Chini Mills Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE119A01028_2018,Balrampur Chini Mills Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE151A01013_2017,Tata Communications Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE151A01013_2018,Tata Communications Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE171A01029_2017,The Federal Bank  Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2017
fully_scanned_vs_mixed,mixed_scanned_pages,INE171A01029_2018,The Federal Bank  Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2018
fully_scanned_vs_mixed,mixed_scanned_pages,INE171A01029_2025,The Federal Bank  Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2025
