document_id,page_index,furniture_type,text_snippet,vertical_coord,detector_status,verification_status
INE001B01026_2024,100,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,101,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,102,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,103,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,104,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,105,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,106,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,107,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,108,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,109,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,110,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,111,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,112,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,113,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,114,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,115,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,116,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,117,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,118,running_header,"Annual Report 2023-24
Financial Statements
Standalone Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,119,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,120,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,121,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,122,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,123,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,124,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,125,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,126,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,127,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,128,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,129,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,130,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,131,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,132,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,133,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,134,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,135,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,136,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,137,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,138,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,139,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,140,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,141,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,142,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,143,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,144,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,145,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,146,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,147,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,148,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,149,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,150,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,151,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2024,152,running_header,"Annual Report 2023-24
Financial Statements
Consolidated Financials",58.48,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,4,running_footer,"04
Annual Report 2024-25",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,5,running_header,"Corporate Overview
Financial Statements
Statutory Reports",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,5,running_footer,Annual Report 2024-25,759.67,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,6,running_footer,"09
08
Annual Report 2024-25",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,7,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,7,running_footer,"Annual Report 2024-25
11",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,8,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,8,running_footer,"13
Annual Report 2024-25
12",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,9,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,9,running_footer,"Annual Report 2024-25
14",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,10,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,10,running_footer,"Annual Report 2024-25
16",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,11,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,11,running_footer,"18
Annual Report 2024-25",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,12,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,12,running_footer,"Annual Report 2024-25
20",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,13,running_footer,"Annual Report 2024-25
23",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,14,running_footer,"24
25
Annual Report 2024-25",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,15,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,15,running_footer,"27
26
Annual Report 2024-25",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,16,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,17,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,20,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,20,running_footer,"Annual Report 2024-25
36",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,21,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,21,running_footer,"Annual Report 2024-25
38
39",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,22,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,23,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,24,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,24,running_footer,"45
Annual Report 2024-25
44",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,25,running_footer,"Annual Report 2024-25
46
47",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,26,running_header,"Financial Statements
Statutory Reports",49.14,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,26,running_footer,Annual Report 2024-25,759.68,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,27,running_footer,"50
Annual Report 2024-25",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,28,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,28,running_footer,"Annual Report 2024-25
52",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,29,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,29,running_footer,"55
Annual Report 2024-25
54",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,30,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,30,running_footer,"Annual Report 2024-25
56
57",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,31,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,31,running_footer,"Annual Report 2024-25
58",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,32,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,32,running_footer,"Annual Report 2024-25
60",759.46,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,33,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,33,running_footer,"63
Annual Report 2024-25
62",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,34,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,34,running_footer,"Annual Report 2024-25
64
65",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,35,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,35,running_footer,"67
Annual Report 2024-25
66",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,36,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,36,running_footer,Annual Report 2024-25,759.68,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,37,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,37,running_footer,"Annual Report 2024-25
70
71",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,38,running_header,"Statutory Reports
Corporate Overview
Financial Statements",49.74,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,38,running_footer,"Annual Report 2024-25
72
73",755.98,CANDIDATE,NOT_REVIEWED
INE001B01026_2025,39,running_footer,"Annual Report 2024-25
74
75",755.98,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,1,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,2,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,3,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,4,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,5,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,6,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,7,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,8,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,9,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,10,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,11,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,12,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,13,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,14,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,15,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,16,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,17,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,18,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,19,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,20,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,21,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,22,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,23,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,24,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,25,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,26,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,27,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,28,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,29,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2012,30,running_header,"RISA INTERNATIONAL LIMITED 
(Formerly known as Govindji Trikamdas Exports Limited)",55.29,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,3,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,4,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,5,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,6,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,7,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,8,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,9,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,10,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,11,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,12,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,13,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,14,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,15,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,16,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,17,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,18,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,19,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,20,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
INE001O01029_2017,21,running_header,"RISA INTERNATIONAL LIMITED
23rd Annual Report 2016-17",50.88,CANDIDATE,NOT_REVIEWED
