company_id,canonical_name,isin,cin,nse_symbol,bse_scrip,aliases,sector,cap_band,status,alternate_isins,series_type,exchange
INE026I01010,Bhagwati Oxygen Ltd.,INE026I01010,,,509449,BHAGWOX|Bhagawati Oxygen Ltd,,,active,,ordinary,bse
INE026L01022,Tilak Ventures Limited,INE026L01022,,,503663,TILAK|Tilak Ventures Ltd,,,active,,ordinary,bse
INE027A01015,Rashtriya Chemicals and Fertilizers Limited,INE027A01015,,RCF,524230,RCF|Rashtriya Chemicals & Fertilizers Limited|Rashtriya Chemicals and Fertilizers Ltd,,,active,,ordinary,both
INE027D01019,Nettlinx Ltd.,INE027D01019,,,511658,NETTLINX|Nettlinx Ltd,,,active,,ordinary,bse
INE027F01014,CMX HOLDINGS LIMITED,INE027F01014,,,532217,CMX Holdings Ltd|CMXLTD,,,active,,ordinary,bse
INE027H01010,Max Healthcare Institute Limited,INE027H01010,,MAXHEALTH,543220,MAXHEALTH|Max Healthcare Institute Ltd,,,active,,ordinary,both
INE027S01017,Tirupati Fin-Lease Ltd.,INE027S01017,,,539488,TFLL|Tirupati Finlease Ltd,,,active,,ordinary,bse
INE027T01023,Rudra Global Infra Products Limited,INE027T01023,,RUDRA,539226,RUDRA|RUDRA GLOBAL INFRA PRODUCTS LIMITED|Rudra Global Infra Products Ltd,,,active,,ordinary,both
INE028A01039,Bank of Baroda,INE028A01039,,BANKBARODA,532134,BANKBARODA|Bank Of Baroda|Bank of Baroda,,,active,,ordinary,both
INE029A01011,Bharat Petroleum Corporation Limited,INE029A01011,,BPCL,500547,BPCL|Bharat Petroleum Corpn. Ltd.|Bharat Petroleum Corporation Ltd,,,active,,ordinary,both
INE029B01019,COSYN Limited,INE029B01019,,,538922,COSYN|COSYN Ltd,,,active,,ordinary,bse
INE029H01016,Sujala Trading & Holdings Ltd.,INE029H01016,,,539117,SUJALA|Sujala Trading & Holdings Ltd,,,active,,ordinary,bse
INE029L01018,Kalyani Investment Company Limited,INE029L01018,,KICL,533302,KICL|Kalyani Investment Company Ltd,,,active,,ordinary,both
INE02A801020,Rossari Biotech Limited,INE02A801020,,ROSSARI,543213,ROSSARI|ROSSARI BIOTECH LIMITED|Rossari Biotech Ltd,,,active,,ordinary,both
INE02AP01013,Roni Households Limited,INE02AP01013,,,542145,RONI|Roni Households Ltd,,,active,,ordinary,bse
INE02AR01019,Anmol India Limited,INE02AR01019,,ANMOL,542437,ANMOL|Anmol India Ltd,,,active,,ordinary,both
INE02BR01017,Classic Electricals Ltd.,INE02BR01017,,,512213,CLASELE|Classic Electricals Ltd,,,active,,ordinary,bse
INE02BV01019,Shikhar Leasing and Trading Ltd.,INE02BV01019,,,507952,SHIKHARLETR|Shikhar Leasing & Trading Ltd,,,active,,ordinary,bse
INE02C301011,Shah Construction Co. Ltd.,INE02C301011,,,509870,SHAHCON|Shah Construction Company Ltd,,,active,,ordinary,bse
INE02EZ01022,Axita Cotton Limited,INE02EZ01022,,AXITA,542285,AXITA|Axita Cotton Ltd,,,active,,ordinary,both
INE02GA01012,Anand Rayons Limited,INE02GA01012,,,542721,ARL|Anand Rayons Ltd,,,active,,ordinary,bse
INE02H701025,Nova Agritech Limited,INE02H701025,,NOVAAGRI,544100,NOVAAGRI|Nova Agritech Ltd,,,active,,ordinary,both
INE02ID01020,Raymond Lifestyle Limited,INE02ID01020,,RAYMONDLSL,544240,RAYMONDLSL|Raymond Lifestyle Ltd,,,active,,ordinary,both
INE02IJ01035,Azad Engineering Limited,INE02IJ01035,,AZAD,544061,AZAD|Azad Engineering Ltd,,,active,,ordinary,both
INE02L001032,Borosil Scientific Limited,INE02L001032,,BOROSCI,544184,BOROSCI|Borosil Scientific Ltd,,,active,,ordinary,both
INE02NC01014,Fino Payments Bank Limited,INE02NC01014,,FINOPB,543386,FINOPB|Fino Payments Bank Ltd,,,active,,ordinary,both
INE02PC01027,Humming Bird Education Limited,INE02PC01027,,,542592,HBEL|Humming Bird Education Ltd,,,active,,ordinary,bse
INE02PY01013,Borosil Limited,INE02PY01013,,BOROLTD,543212,BOROLTD|Borosil Ltd,,,active,,ordinary,both
INE02RE01045,Brainbees Solutions Limited,INE02RE01045,,FIRSTCRY,544226,Brainbees Solutions Ltd|FIRSTCRY,,,active,,ordinary,both
INE02WG01024,Wonder Electricals Limited,INE02WG01024,,WEL,543449,WEL|WFL|WONDER ELECTRICALS LIMITED|Wonder Electricals Ltd,,,active,,ordinary,both
INE02XD01011,Hindustan Appliances Ltd,INE02XD01011,,,531918,HINDAPL,,,active,,ordinary,bse
INE02YR01019,Electronics Mart India Limited,INE02YR01019,,EMIL,543626,EMIL|Electronics Mart India Ltd,,,active,,ordinary,both
INE02Z901011,Shiva Suitings Ltd.,INE02Z901011,,,521003,SHVSUIT|Shiva Suitings Ltd,,,active,,ordinary,bse
INE02ZA01012,SPRINGFORM TECHNOLOGY LIMITED,INE02ZA01012,,,501479,SFTL|Springform Technology Ltd,,,active,,ordinary,bse
INE02ZQ01018,CORONA Remedies Limited,INE02ZQ01018,,CORONA,544644,CORONA|Corona Remedies Limited|Corona Remedies Ltd,,,active,,ordinary,both
INE030A01027,Hindustan Unilever Limited,INE030A01027,,HINDUNILVR,500696,HINDLEVER|HINDUNILVR|Hindustan Unilever Ltd|Hindustan Unilever Ltd.,,,active,,ordinary,both
INE030C01015,Ansal Buildwell Limited,INE030C01015,,ANSALBU,523007,ANSALBU|Ansal Buildwell Ltd|Ansal Buildwell Ltd.,,,active,,ordinary,both
INE030P01017,Alacrity Securities Limited,INE030P01017,,,535916,ALSL|Alacrity Securities Ltd,,,active,,ordinary,bse
INE030Q01015,Emerald Finance Limited,INE030Q01015,,,538882,EMERALD|Emerald Finance Ltd,,,active,,ordinary,bse
INE030T01027,Tejnaksh Healthcare Limited,INE030T01027,,,539428,TEJNAKSH|Tejnaksh Healthcare Ltd,,,active,,ordinary,bse
INE030U01025,Khemani Distributors & Marketing Limited,INE030U01025,,,539788,KDML|Khemani Distributors & Marketing Ltd,,,active,,ordinary,bse
INE031A01017,Housing & Urban Development Corporation Limited,INE031A01017,,HUDCO,540530,HUDCO|Housing & Urban Development Corporation Ltd|Housing &Urban Development Corporation Ltd.,,,active,,ordinary,both
INE031B01049,Ajanta Pharma Limited,INE031B01049,,AJANTPHARM,532331,AJANTPHARM|Ajanta Pharma Ltd|Ajanta Pharma Ltd.,,,active,,ordinary,both
INE031G01022,Optimus Finance Limited,INE031G01022,,OPTIFIN,531254,OPTIFIN|Optimus Finance Ltd,,,active,,ordinary,both
INE032A01023,Bombay Dyeing & Mfg Company Limited,INE032A01023,,BOMDYEING,500020,BOMDYEING|Bombay Dyeing & Manufacturing Company Ltd|Bombay Dyeing & Mfg. Co. Ltd.,,,active,,ordinary,both
INE032B01021,Prime Securities Limited,INE032B01021,,PRIMESECU,500337,PRIMESECU|Prime Securities Ltd|Prime Securities Ltd.,,,active,,ordinary,both
INE032E01017,Aryaman Financial Services Limited,INE032E01017,,ARYAMAN,530245,ARYAMAN|Aryaman Financial Services Ltd|Aryaman Financial Services Ltd.,,,active,,ordinary,both
INE032Z01020,Bombay Super Hybrid Seeds Limited,INE032Z01020,,BSHSL,544757,BOMBAY SUPER HYBRID SEEDS LIMITED|BSHSL|Bombay Super Hybrid Seeds Ltd,,,active,,ordinary,both
INE033C01019,Elnet Technologies Ltd.,INE033C01019,,,517477,ELNET|Elnet Technologies Ltd,,,active,,ordinary,bse
INE033E01015,Mid East Portfolio Management Ltd.,INE033E01015,,,526251,MIDEASTP|Mid East Portfolio Management Ltd,,,active,,ordinary,bse
INE034A01011,Arvind Limited,INE034A01011,,ARVIND,500101,ARVIND|ARVINDMILL|Arvind Ltd|Arvind Ltd.,,,active,,ordinary,both
INE034B01019,Gujarat Credit Corporation Ltd.,INE034B01019,,,511441,GUJCRED|Gujarat Credit Corporation Ltd,,,active,,ordinary,bse
INE034D01049,PTL Enterprises Limited,INE034D01049,,PTL,509220,PTL|PTL Enterprises Ltd,,,active,,ordinary,both
INE034F01010,TCM Ltd.,INE034F01010,,,524156,TCM Ltd|TCMLMTD,,,active,,ordinary,bse
INE034S01021,Arvind SmartSpaces Limited,INE034S01021,,ARVSMART,539301,ARVINFRA|ARVSMART|Arvind SmartSpaces Ltd,,,active,,ordinary,both
INE035401020,ACE ENGITECH LIMITED,INE035401020,,,530669,ACEENGITEC|Ace Engitech Ltd,,,active,,ordinary,bse
INE035801013,Aeroflex Neu Limited,INE035801013,,AERONEU,543743,AERONEU|Aeroflex Neu Ltd|SAH,,,active,,ordinary,both
INE035D01020,Savita Oil Technologies Limited,INE035D01020,,SOTL,524667,SAVITACHEM|SOTL|Savita Oil Technologies Ltd,,,active,,ordinary,both
INE035S01028,POCL Enterprises Limited,INE035S01028,,POEL,539195,POCL ENTERPRISES LTD|POCL Enterprises Ltd|POEL,,,active,,ordinary,both
INE036A01016,Reliance Infrastructure Limited,INE036A01016,,RELINFRA,500390,BSES|REL|RELINFRA|Reliance Infrastructure Ltd,,,active,,ordinary,both
INE036B01030,Gujarat Ambuja Exports Limited,INE036B01030,,GAEL,524226,GAEL|Gujarat Ambuja Exports Ltd|Gujarat Ambuja Exports Ltd.,,,active,,ordinary,both
INE036D01028,Karur Vysya Bank Limited,INE036D01028,,KARURVYSYA,590003,KARURVYSYA|Karur Vysya Bank Ltd|Karur Vysya Bank Ltd.,,,active,,ordinary,both
INE037A01022,Uniphos Enterprises Limited,INE037A01022,,UNIENTER,500429,UNIENTER|Uniphos Enterprises Limited.|Uniphos Enterprises Ltd,,,active,,ordinary,both
INE037B01020,Shardul Securities Limited,INE037B01020,,SHARDUL,512393,SHARDUL|Shardul Securities Ltd|Shardul Securities Ltd.,,,active,,ordinary,both
INE037C01010,Phyto Chem (India) Ltd.,INE037C01010,,,524808,PHYTO|Phyto Chem India Ltd,,,active,,ordinary,bse
INE037Z01029,Concord Enviro Systems Limited,INE037Z01029,,CEWATER,544315,CEWATER|Concord Enviro Systems Ltd,,,active,,ordinary,both
INE038A01020,Hindalco Industries Limited,INE038A01020,,HINDALCO,500440,HINDALC0|HINDALCO|Hindalco Industries Ltd|Hindalco Industries Ltd.,,,active,,ordinary,both
INE038B01010,SVC INDUSTRIES LIMITED,INE038B01010,,,524488,SVC INDUSTRIES Ltd|SVCIND,,,active,,ordinary,bse
INE038F01029,TV Today Network Limited,INE038F01029,,TVTODAY,532515,T.V.Today Network Limited|TV Today Network Ltd|TVTODAY,,,active,,ordinary,both
INE038N01015,Integrated Thermoplastics Ltd.,INE038N01015,,,530921,INTETHR|Integrated Thermoplastics Ltd,,,active,,ordinary,bse
INE039A01010,IFCI Limited,INE039A01010,,IFCI,500106,IFCI|IFCI Ltd|IFCI Ltd.,,,active,,ordinary,both
INE039B01026,Cinevista Limited,INE039B01026,,CINEVISTA,532324,CINEVISTA|Cinevista Ltd,,,active,,ordinary,both
INE039C01032,Jamna Auto Industries Limited,INE039C01032,,JAMNAAUTO,520051,JAMNAAUTO|Jamna Auto Industries Ltd|Jamna Auto Industries Ltd.,,,active,,ordinary,both
INE039D01014,HYPERSOFT TECHNOLOGIES LIMITED,INE039D01014,,,539724,HYPERSOFT|Hypersoft Technologies Ltd,,,active,,ordinary,bse
INE039O01029,Jash Engineering Limited,INE039O01029,,JASH,544402,JASH|JASH ENGINEERING LIMITED|Jash Engineering Ltd,,,active,,ordinary,both
INE03CC01015,Jubilant Agri and Consumer Products Limited,INE03CC01015,,JUBLCPL,544355,JACPL|JUBLCPL|Jubilant Agri and Consumer Products Ltd,,,active,,ordinary,both
INE03CM01014,GLAAM UP JWEL LIMITED,INE03CM01014,,,542477,GLAAMUP|Glaam Up Jwel Ltd,,,active,,ordinary,bse
INE03DD01011,JHS Svendgaard Retail Ventures Limited,INE03DD01011,,RETAIL,544197,JHS SVENDGAARD RETAIL VENTURES LIMITED|JHS Svendgaard Retail Ventures Ltd|RETAIL,,,active,,ordinary,both
INE03EI01018,Max Estates Limited,INE03EI01018,,MAXESTATES,544008,MAXESTATES|Max Estates Ltd,,,active,,ordinary,both
INE03HW01020,VL E-Governance & IT Solutions Limited,INE03HW01020,,VLEGOV,543958,VL E-Governance & IT Solutions Ltd|VLEGOV,,,active,,ordinary,both
INE03JI01017,Digicontent Limited,INE03JI01017,,DGCONTENT,542685,DGCONTENT|Digicontent Ltd,,,active,,ordinary,both
INE03JT01014,Go Digit General Insurance Limited,INE03JT01014,,GODIGIT,544179,GODIGIT|Go Digit General Insurance Ltd,,,active,,ordinary,both
INE03NU01014,Brigade Hotel Ventures Limited,INE03NU01014,,BRIGHOTEL,544457,BRIGHOTEL|Brigade Hotel Ventures Ltd,,,active,,ordinary,both
INE03Q201024,Alivus Life Sciences Limited,INE03Q201024,,ALIVUS,543322,ALIVUS|ALIVUS LIFE SCIENCES LIMITED|Alivus Life Sciences Ltd|GLS,,,active,,ordinary,both
INE03QK01018,Cohance Lifesciences Limited,INE03QK01018,,COHANCE,543064,COHANCE|Cohance Lifesciences Ltd|SUVENPHAR,,,active,,ordinary,both
INE03RS01027,DRC Systems India Limited,INE03RS01027,,DRCSYSTEMS,543268,DRC Systems India Ltd|DRCSYSTEMS,,,active,,ordinary,both
INE03V001013,Universus Photo Imagings Limited,INE03V001013,,UNIVPHOTO,542933,UNIVERSUS PHOTO IMAGINGS LIMITED|UNIVPHOTO|Universus Photo Imagings Ltd,,,active,,ordinary,both
INE03WT01017,Roopshri Resorts Limited,INE03WT01017,,,542599,ROOPSHRI|Roopshri Resorts Ltd,,,active,,ordinary,bse
INE03YM01018,Chemcon Speciality Chemicals Limited,INE03YM01018,,CHEMCON,543233,CHEMCON|Chemcon Speciality Chemicals Ltd,,,active,,ordinary,both
INE040A01034,HDFC Bank Limited,INE040A01034,,HDFCBANK,500180,HDFC Bank Ltd|HDFC Bank Ltd.|HDFCBANK,,,active,,ordinary,both
INE040D01038,Mayur Uniquoters Ltd,INE040D01038,,MAYURUNIQ,522249,MAYURUNIQ|Mayur Uniquoters Ltd|Mayur Uniquoters ltd.,,,active,,ordinary,both
INE040F01033,Netlink Solutions (India) Ltd.,INE040F01033,,,509040,NETLINK|Netlink Solutions India Ltd,,,active,,ordinary,bse
INE040H01021,Suzlon Energy Limited,INE040H01021,,SUZLON,532667,SUZLON|SUZLON ENERGY LTD.|Suzlon Energy Ltd,,,active,,ordinary,both
INE040M01013,Tree House Education & Accessories Limited,INE040M01013,,TREEHOUSE,533540,TREEHOUSE|Tree House Education & Accessories Ltd,,,active,,ordinary,both
INE041A01016,Dhampur Sugar Mills Limited,INE041A01016,,DHAMPURSUG,500119,DHAMPURSUG|Dhampur Sugar Mills Ltd|Dhampur Sugar Mills Ltd.,,,active,,ordinary,both
INE041B01014,Asit C Mehta Financial Services Limited,INE041B01014,,,530723,ASITCFIN|Asit C Mehta Financial Services Ltd,,,active,,ordinary,bse
INE042A01014,Escorts Kubota Limited,INE042A01014,,ESCORTS,500495,ESCORTS|Escorts Kubota Ltd,,,active,,ordinary,both
INE042B01012,GROARC INDUSTRIES INDIA LIMITED,INE042B01012,,,532315,GROARC|Groarc Industries India Ltd,,,active,,ordinary,bse
INE042C01010,Alfa Ica (India) Ltd,INE042C01010,,,530973,ALFAICA|Alfa Ica India Ltd,,,active,,ordinary,bse
INE043A01012,GTL Limited,INE043A01012,,GTL,500160,GLOBALTELE|GTL|GTL Ltd,,,active,,ordinary,both
INE043B01028,REGANTO ENTERPRISES LIMITED,INE043B01028,,,517393,REGANTO|Reganto Enterprises Ltd,,,active,,ordinary,bse
INE043C01018,IVP Limited,INE043C01018,,IVP,507580,IVP|IVP Ltd|IVP Ltd.,,,active,,ordinary,both
INE043R01016,Jyot International Marketing Limited,INE043R01016,,,542544,JYOTIN|Jyot International Marketing Ltd,,,active,,ordinary,bse
INE043U01010,CHD Chemicals Limited,INE043U01010,,,539800,CHD Chemicals Ltd|CHDCHEM,,,active,,ordinary,bse
INE043W01024,Vijaya Diagnostic Centre Limited,INE043W01024,,VIJAYA,543350,VIJAYA|Vijaya Diagnostic Centre Ltd,,,active,,ordinary,both
INE044A01036,Sun Pharmaceutical Industries Limited,INE044A01036,,SUNPHARMA,524715,SUNPHARMA|Sun Pharmaceutical Industries Ltd|Sun Pharmaceutical Industries Ltd.,,,active,,ordinary,both
INE044N01021,Emerald Leisures Limited,INE044N01021,,,507265,EMERALL|Emerald Leisures Ltd,,,active,,ordinary,bse
INE045601023,Paras Defence and Space Technologies Limited,INE045601023,,PARAS,543367,PARAS|Paras Defence and Space Technologies Ltd,,,active,,ordinary,both
INE045A01017,Ador Welding Limited,INE045A01017,,ADOR,517041,ADOR|ADORWELD|ADVANIORLI|Ador Welding Ltd|Ador Welding Ltd.,,,active,,ordinary,both
INE045B01015,NELCO Limited,INE045B01015,,NELCO,504112,NELCO|Nelco Ltd,,,active,,ordinary,both
INE045J01034,Fineotex Chemical Limited,INE045J01034,,FCL,533333,FCL|Fineotex Chemical Ltd,,,active,,ordinary,both
INE046A01015,Reliance Industrial Infrastructure Limited,INE046A01015,,RIIL,523445,RIIL|Reliance Industrial Infrastructure|Reliance Industrial Infrastructure Ltd,,,active,,ordinary,both
INE046E01025,Apt Packaging Ltd,INE046E01025,,,506979,APTPACK,,,active,,ordinary,bse
INE046M01036,Midland Polymers Ltd.,INE046M01036,,,531597,MIDPOLY|Midland Polymers Ltd,,,active,,ordinary,bse
INE046W01019,Muthoot Microfin Limited,INE046W01019,,MUTHOOTMF,544055,MUTHOOTMF|Muthoot Microfin Ltd,,,active,,ordinary,both
INE047A01021,Grasim Industries Limited,INE047A01021,,GRASIM,500300,GRASIM|Grasim Industries Ltd,,,active,,ordinary,both
INE047B01011,Gillanders Arbuthnot & Company Limited,INE047B01011,,GILLANDERS,532716,GILLANDERS|Gillanders Arbuthnot & Co. Ltd.|Gillanders Arbuthnot & Company Ltd,,,active,,ordinary,both
INE047E01031,JMD Ventures Limited,INE047E01031,,,511092,JMD Ventures Ltd|JMDVL,,,active,,ordinary,bse
INE047O01014,NRB Industrial Bearings Limited,INE047O01014,,NIBL,535458,NIBL|NRB INDUSTRIAL BEARINGS LIMITED|NRB Industrial Bearings Ltd,,,active,,ordinary,both
INE048A01011,Hindustan Organic Chemicals Ltd.,INE048A01011,,,500449,HOCL|Hindustan Organic Chemicals Ltd,,,active,,ordinary,bse
INE048B01035,Jagsonpal Pharmaceuticals Limited,INE048B01035,,JAGSNPHARM,507789,JAGSNPHARM|Jagsonpal Pharmaceuticals Ltd,,,active,,ordinary,both
INE048C01025,Viceroy Hotels Limited,INE048C01025,,VHLTD,523796,VHLTD|Viceroy Hotels Ltd|Viceroy Hotels Ltd.,,,active,,ordinary,both
INE048E01013,WARDWIZARD HEALTHCARE LIMITED,INE048E01013,,,512063,WARDHEALTH|Wardwizard Healthcare Ltd,,,active,,ordinary,bse
INE048G01026,Navin Fluorine International Limited,INE048G01026,,NAVINFLUOR,532504,NAVINFLUOR|Navin Fluorine International Ltd,,,active,,ordinary,both
INE049A01027,Himatsingka Seide Limited,INE049A01027,,HIMATSEIDE,514043,HIMATSEIDE|Himatsingka Seide Ltd|Himatsingka Seide Ltd.,,,active,,ordinary,both
INE049B01025,Wockhardt Limited,INE049B01025,,WOCKPHARMA,532300,WOCKPHARMA|Wockhardt Ltd,,,active,,ordinary,both
INE049I01012,Nahar Capital and Financial Services Limited,INE049I01012,,NAHARCAP,532952,NAHARCAP|Nahar Capital & Financial Services Ltd.|Nahar Capital and Financial Services Ltd,,,active,,ordinary,both
INE04AK01028,SBC Exports Limited,INE04AK01028,,SBC,542725,SBC|SBC EXPORTS LIMITED|SBC Exports Ltd,,,active,,ordinary,both
INE04CO01018,Kuberan Global Edu Solutions Limited,INE04CO01018,,,543289,KGES|Kuberan Global Edu Solutions Ltd,,,active,,ordinary,bse
INE04I401011,KPIT Technologies Limited,INE04I401011,,KPITTECH,542651,KPIT Technologies Ltd|KPITTECH,,,active,,ordinary,both
INE04LG01015,Par Drugs And Chemicals Limited,INE04LG01015,,PAR,,,,,active,,ordinary,nse
INE04ST01013,SK International Export Limited,INE04ST01013,,,542728,SK International Export Ltd|SKIEL,,,active,,ordinary,bse
INE04T901017,Kahan Packaging Limited,INE04T901017,,,543979,KAHAN|Kahan Packaging Ltd,,,active,,ordinary,bse
INE04TZ01018,Ethos Limited,INE04TZ01018,,ETHOSLTD,543532,ETHOS LIMITED|ETHOSLTD|Ethos Ltd,,,active,,ordinary,both
INE04VT01017,THAKKERS GROUP LIMITED,INE04VT01017,,,507530,THAKKERS|Thakkers Group Ltd,,,active,,ordinary,bse
INE04VU01023,Seshaasai Technologies Limited,INE04VU01023,,STYL,544533,STYL|Seshaasai Technologies Ltd,,,active,,ordinary,both
INE04Z101016,Asian Warehousing Limited,INE04Z101016,,,543927,ASIAN|Asian Warehousing Ltd,,,active,,ordinary,bse
INE050001010,Prakash Pipes Limited,INE050001010,,PPL,542684,PPL|Prakash Pipes Ltd,,,active,,ordinary,both
INE050401020,Elin Electronics Limited,INE050401020,,ELIN,543725,ELIN|Elin Electronics Ltd,,,active,,ordinary,both
INE050A01025,The Bombay Burmah Trading Corporation Limited,INE050A01025,,BBTC,501425,BBTC|The Bombay Burmah Trading Corporation Ltd|The Bombay Burmah Trading Corporation Ltd.,,,active,,ordinary,both
INE050B01023,IL&FS Investment Managers Limited,INE050B01023,,IVC,511208,IL & FS Investment Managers Ltd.|IL&FS Investment Managers Ltd|IVC,,,active,,ordinary,both
INE050E01027,Balaji Amines Limited,INE050E01027,,BALAMINES,530999,BALAMINES|Balaji Amines Ltd|Balaji Amines Ltd.,,,active,,ordinary,both
INE050H01012,Rane (Madras) Limited,INE050H01012,,RML,532661,RML|Rane (Madras)  Ltd.|Rane (Madras) Ltd,,,active,,ordinary,both
INE050L01048,Lesha Industries Limited,INE050L01048,,,533602,LESHAIND|Lesha Industries Ltd,,,active,,ordinary,bse
INE050M01012,Vardhman Special Steels Limited,INE050M01012,,VSSL,534392,VSSL|Vardhman Special Steels Ltd,,,active,,ordinary,both
INE050N01010,Kings Infra Ventures Limited,INE050N01010,,,530215,KINGSINFR|Kings Infra Ventures Ltd,,,active,,ordinary,bse
INE051B01021,Vakrangee Limited,INE051B01021,,VAKRANGEE,511431,VAKRANGEE|VAKRANSOFT|Vakrangee Ltd,,,active,,ordinary,both
INE051G01012,Denis Chem Lab Limited,INE051G01012,,,537536,DENISCHEM|Denis Chem Lab Ltd,,,active,,ordinary,bse
INE051N01026,Shree Ganesh Biotech (India) Limited,INE051N01026,,,539470,SHREEGANES|Shree Ganesh Biotech (India) Ltd,,,active,,ordinary,bse
INE052001026,Shahlon Silk Industries Limited,INE052001026,,,542862,SHAHLON|Shahlon Silk Industries Ltd,,,active,,ordinary,bse
INE052A01021,Windsor Machines Limited,INE052A01021,,WINDMACHIN,522029,WINDMACHIN|Windsor Machines Ltd,,,active,,ordinary,both
INE052B01011,Beeyu Overseas Ltd.,INE052B01011,,,532645,BEEYU|Beeyu Overseas Ltd,,,active,,ordinary,bse
INE052E01015,Gayatri BioOrganics Ltd,INE052E01015,,,524564,GAYATRIBI,,,active,,ordinary,bse
INE052I01032,Camlin Fine Sciences Limited,INE052I01032,,CAMLINFINE,532834,CAMLINFINE|Camlin Fine Sciences Ltd,,,active,,ordinary,both
INE052T01021,Best Agrolife Limited,INE052T01021,,BESTAGRO,539660,BEST AGROLIFE LIMITED|BESTAGRO|Best Agrolife Ltd,,,active,,ordinary,both
INE052V01019,CIAN Agro Industries & Infrastructure Limited,INE052V01019,,,519477,CIAN Agro Industries & Infrastructure Ltd|CIANAGRO,,,active,,ordinary,bse
INE053A01029,The Indian Hotels Company Limited,INE053A01029,,INDHOTEL,500850,INDHOTEL|Indian Hotels Company Ltd|THE INDIAN HOTELS COMPANY LTD,,,active,,ordinary,both
INE053F01010,Indian Railway Finance Corporation Limited,INE053F01010,,IRFC,543257,IRFC|Indian Railway Finance Corporation|Indian Railway Finance Corporation Ltd,,,active,,ordinary,both
INE054301028,Odigma Consultancy Solutions Limited,INE054301028,,ODIGMA,544301,ODIGMA|Odigma Consultancy Solutions Ltd,,,active,,ordinary,both
INE054A01027,VIP Industries Limited,INE054A01027,,VIPIND,507880,V.I.P. Industries Ltd.|VIP Industries Ltd|VIPIND,,,active,,ordinary,both
