document_id,page_index,condition,detector,detector_version,score_or_evidence,candidate_status,verification_status,notes
INE001B01026_2013,67,native_page,census_native_detector,1.0.0,chars=2088,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,67,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,68,native_page,census_native_detector,1.0.0,chars=1809,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,69,native_page,census_native_detector,1.0.0,chars=1666,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,70,native_page,census_native_detector,1.0.0,chars=1976,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,71,native_page,census_native_detector,1.0.0,chars=1450,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,72,native_page,census_native_detector,1.0.0,chars=1860,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,73,native_page,census_native_detector,1.0.0,chars=3338,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,74,native_page,census_native_detector,1.0.0,chars=2187,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,75,native_page,census_native_detector,1.0.0,chars=2948,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,76,native_page,census_native_detector,1.0.0,chars=2357,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,77,native_page,census_native_detector,1.0.0,chars=2463,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,78,native_page,census_native_detector,1.0.0,chars=3208,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,79,native_page,census_native_detector,1.0.0,chars=2909,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,80,native_page,census_native_detector,1.0.0,chars=3267,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,81,native_page,census_native_detector,1.0.0,chars=521,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,82,native_page,census_native_detector,1.0.0,chars=5250,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,82,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,83,native_page,census_native_detector,1.0.0,chars=5062,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,83,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,84,native_page,census_native_detector,1.0.0,chars=3670,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,85,native_page,census_native_detector,1.0.0,chars=2209,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,86,native_page,census_native_detector,1.0.0,chars=1872,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,87,native_page,census_native_detector,1.0.0,chars=1974,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,88,native_page,census_native_detector,1.0.0,chars=1731,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,89,native_page,census_native_detector,1.0.0,chars=4843,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,89,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,90,native_page,census_native_detector,1.0.0,chars=5226,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,90,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,91,native_page,census_native_detector,1.0.0,chars=2954,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,92,native_page,census_native_detector,1.0.0,chars=3123,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,93,native_page,census_native_detector,1.0.0,chars=2427,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,94,native_page,census_native_detector,1.0.0,chars=1214,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,95,native_page,census_native_detector,1.0.0,chars=2004,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,95,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,96,native_page,census_native_detector,1.0.0,chars=1338,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,97,native_page,census_native_detector,1.0.0,chars=2074,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,98,native_page,census_native_detector,1.0.0,chars=2178,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,99,native_page,census_native_detector,1.0.0,chars=1501,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,100,native_page,census_native_detector,1.0.0,chars=2169,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,101,native_page,census_native_detector,1.0.0,chars=3325,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,102,native_page,census_native_detector,1.0.0,chars=2371,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,103,native_page,census_native_detector,1.0.0,chars=3005,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,104,native_page,census_native_detector,1.0.0,chars=1971,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,105,native_page,census_native_detector,1.0.0,chars=2538,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,106,native_page,census_native_detector,1.0.0,chars=3129,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,107,native_page,census_native_detector,1.0.0,chars=2665,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,108,native_page,census_native_detector,1.0.0,chars=1819,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,109,native_page,census_native_detector,1.0.0,chars=1916,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,110,native_page,census_native_detector,1.0.0,chars=4900,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,110,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,111,native_page,census_native_detector,1.0.0,chars=4612,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,111,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,112,native_page,census_native_detector,1.0.0,chars=3352,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,112,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,113,native_page,census_native_detector,1.0.0,chars=2347,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,114,native_page,census_native_detector,1.0.0,chars=1496,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,115,native_page,census_native_detector,1.0.0,chars=2407,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,116,native_page,census_native_detector,1.0.0,chars=3090,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,118,native_page,census_native_detector,1.0.0,chars=475,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,118,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2013,119,native_page,census_native_detector,1.0.0,chars=136,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,0,scanned_page,census_scanned_detector,1.0.0,"chars=0, img_area=1.0",CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,1,native_page,census_native_detector,1.0.0,chars=61,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,1,ocr_layer_page,t0_profile_ocr_indicator,1.0.0,render_mode_ocr_layer_indicator=True,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,2,native_page,census_native_detector,1.0.0,chars=125,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,3,native_page,census_native_detector,1.0.0,chars=463,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,5,native_page,census_native_detector,1.0.0,chars=1314,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,5,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,6,native_page,census_native_detector,1.0.0,chars=448,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,7,native_page,census_native_detector,1.0.0,chars=595,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,8,native_page,census_native_detector,1.0.0,chars=2273,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,8,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,9,native_page,census_native_detector,1.0.0,chars=1767,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,10,native_page,census_native_detector,1.0.0,chars=1515,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,11,native_page,census_native_detector,1.0.0,chars=3088,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,11,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,12,native_page,census_native_detector,1.0.0,chars=60,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,12,ocr_layer_page,t0_profile_ocr_indicator,1.0.0,render_mode_ocr_layer_indicator=True,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,13,native_page,census_native_detector,1.0.0,chars=4166,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,13,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,14,native_page,census_native_detector,1.0.0,chars=2573,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,14,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,15,native_page,census_native_detector,1.0.0,chars=3917,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,15,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,16,native_page,census_native_detector,1.0.0,chars=2073,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,16,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,17,native_page,census_native_detector,1.0.0,chars=2700,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,17,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,18,native_page,census_native_detector,1.0.0,chars=2190,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,19,native_page,census_native_detector,1.0.0,chars=3042,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,19,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,20,native_page,census_native_detector,1.0.0,chars=1169,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,20,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,21,native_page,census_native_detector,1.0.0,chars=2291,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,22,native_page,census_native_detector,1.0.0,chars=3414,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,23,native_page,census_native_detector,1.0.0,chars=51,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,24,native_page,census_native_detector,1.0.0,chars=2811,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,24,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,25,native_page,census_native_detector,1.0.0,chars=412,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,25,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,26,native_page,census_native_detector,1.0.0,chars=640,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,26,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,27,native_page,census_native_detector,1.0.0,chars=2282,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,27,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,28,native_page,census_native_detector,1.0.0,chars=1337,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,29,native_page,census_native_detector,1.0.0,chars=3851,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,29,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,30,native_page,census_native_detector,1.0.0,chars=1405,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,31,native_page,census_native_detector,1.0.0,chars=2164,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,31,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,32,native_page,census_native_detector,1.0.0,chars=2148,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,32,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,33,native_page,census_native_detector,1.0.0,chars=2047,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,33,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,34,native_page,census_native_detector,1.0.0,chars=1566,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,35,native_page,census_native_detector,1.0.0,chars=3181,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,35,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,36,native_page,census_native_detector,1.0.0,chars=3158,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,36,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,37,native_page,census_native_detector,1.0.0,chars=3323,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,37,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,38,native_page,census_native_detector,1.0.0,chars=2357,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,38,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,39,native_page,census_native_detector,1.0.0,chars=1248,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,39,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,40,native_page,census_native_detector,1.0.0,chars=2266,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,40,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,41,native_page,census_native_detector,1.0.0,chars=2148,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,43,native_page,census_native_detector,1.0.0,chars=2225,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,43,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,44,native_page,census_native_detector,1.0.0,chars=1282,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,44,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,45,native_page,census_native_detector,1.0.0,chars=4645,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,45,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,46,native_page,census_native_detector,1.0.0,chars=5089,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,46,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,47,native_page,census_native_detector,1.0.0,chars=2849,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,48,native_page,census_native_detector,1.0.0,chars=2268,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,49,native_page,census_native_detector,1.0.0,chars=3430,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,49,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,51,native_page,census_native_detector,1.0.0,chars=2336,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,52,native_page,census_native_detector,1.0.0,chars=4180,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,52,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,53,native_page,census_native_detector,1.0.0,chars=4682,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,53,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,54,native_page,census_native_detector,1.0.0,chars=4662,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,54,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,55,native_page,census_native_detector,1.0.0,chars=4694,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,55,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,56,native_page,census_native_detector,1.0.0,chars=4567,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,56,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,57,native_page,census_native_detector,1.0.0,chars=4789,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,57,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,58,native_page,census_native_detector,1.0.0,chars=4669,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,58,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,59,native_page,census_native_detector,1.0.0,chars=4584,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,59,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,60,native_page,census_native_detector,1.0.0,chars=4583,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,60,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,61,native_page,census_native_detector,1.0.0,chars=3005,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,61,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,62,native_page,census_native_detector,1.0.0,chars=3088,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,62,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,63,native_page,census_native_detector,1.0.0,chars=1684,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,64,native_page,census_native_detector,1.0.0,chars=3762,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,64,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,65,native_page,census_native_detector,1.0.0,chars=3017,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,65,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,66,native_page,census_native_detector,1.0.0,chars=2800,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,66,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,67,native_page,census_native_detector,1.0.0,chars=1810,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,68,native_page,census_native_detector,1.0.0,chars=2251,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,68,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,69,native_page,census_native_detector,1.0.0,chars=1882,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,69,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,70,native_page,census_native_detector,1.0.0,chars=1816,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,70,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,71,native_page,census_native_detector,1.0.0,chars=2388,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,71,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,72,native_page,census_native_detector,1.0.0,chars=1941,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,73,native_page,census_native_detector,1.0.0,chars=2595,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,74,native_page,census_native_detector,1.0.0,chars=1787,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,75,native_page,census_native_detector,1.0.0,chars=1868,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,76,native_page,census_native_detector,1.0.0,chars=1269,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,77,native_page,census_native_detector,1.0.0,chars=3687,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,77,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,78,native_page,census_native_detector,1.0.0,chars=3846,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,78,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,79,native_page,census_native_detector,1.0.0,chars=1229,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,79,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,80,native_page,census_native_detector,1.0.0,chars=1620,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,81,native_page,census_native_detector,1.0.0,chars=4470,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,81,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,82,native_page,census_native_detector,1.0.0,chars=2878,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,83,native_page,census_native_detector,1.0.0,chars=2521,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,85,native_page,census_native_detector,1.0.0,chars=4994,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,85,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,86,native_page,census_native_detector,1.0.0,chars=4857,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,87,native_page,census_native_detector,1.0.0,chars=4725,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,87,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,88,native_page,census_native_detector,1.0.0,chars=4383,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,88,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,89,native_page,census_native_detector,1.0.0,chars=4350,CANDIDATE,NOT_REVIEWED,
INE001B01026_2017,89,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
