document_id,company_id,company,FY,physical_page,source_pdf_sha256,page_width,page_height,raster_image_count,largest_raster_area_fraction,total_raster_area_fraction,full_page_raster,dominant_raster_image,native_text_present,estimated_dpi_width,estimated_dpi_height,estimated_dpi,dpi_status,skew_angle,skew_status,skew_method,skew_confidence,contrast,contrast_status,contrast_method,noise_speckle,noise_status,noise_method,blur,blur_status,blur_method,scan_quality,scan_quality_rule_version,measurement_status,analysis_resolution,preprocessing_version,provenance,reason_codes,image_index,image_xref,image_bbox
INE001B01026_2012,INE001B01026,KRBL Limited,2012,52,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,53,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,54,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,55,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,56,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,57,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,58,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,59,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,60,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,61,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,62,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,63,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,64,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,65,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,66,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,67,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,68,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,69,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,70,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,71,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,72,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,73,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,74,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,75,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,76,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,77,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,78,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,79,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,80,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,81,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,82,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,83,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,84,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,85,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,86,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,87,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,88,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,89,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,90,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,91,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,92,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,93,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,2,0.0319,0.0387,False,xref_436_idx_1,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,1,436,"253.2,0.0,417.8,110.7"
INE001B01026_2012,INE001B01026,KRBL Limited,2012,94,85a43a887ebb82dfa83e2be710dcf39e815571c702aa0459ecfda2ce0b4481b4,671.01,851.01,3,0.0319,0.04,False,xref_472_idx_2,True,95.85,139.9,95.85,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,source_shredded,2,472,"253.2,0.0,417.8,110.7"
