observation_id,company_id,company_name,FY,expected,discovered,downloaded,identity_verified,mda_located,accepted,first_failed_stage,first_failed_reason_code,secondary_reason_codes,authoritative_artifact_id,authoritative_artifact_sha256,discovery_source_ids,discovery_source_types,era,cap_band,exchange,universe_rule_version,era_definition_version,cap_band_definition_version,exchange_definition_version,data_cutoff_timestamp,terminal_state
INE044A01036::FY2024,INE044A01036,Sun Pharmaceutical Industries Limited,2024,True,True,True,True,True,True,,,,dbb9d8021b365cc095ef9e5c6917e4ec4fe7cca079672ece3beb6284128c9343,dbb9d8021b365cc095ef9e5c6917e4ec4fe7cca079672ece3beb6284128c9343,0834811385|7c74d1c5c5,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE044A01036::FY2025,INE044A01036,Sun Pharmaceutical Industries Limited,2025,True,True,True,True,True,True,,,,abc0664bb0f83fc60b54898aef71b5554ae95a8eeb7fbe8a3a854309bd84224b,abc0664bb0f83fc60b54898aef71b5554ae95a8eeb7fbe8a3a854309bd84224b,991e3f016c|9bd0b1c93a,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE081A01020::FY2010,INE081A01020,Tata Steel Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,cb953ad27c|cc2c732f71,bse|nse,E1_pre2013_FY2010-2012,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2011,INE081A01020,Tata Steel Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,165d718b1b|7ffe2f7cbf,bse|nse,E1_pre2013_FY2010-2012,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2012,INE081A01020,Tata Steel Limited,2012,True,True,True,True,True,True,,,,dc0e15483617c2e785a26c800be32b6cfd74339495025866b9b31573a40229a4,dc0e15483617c2e785a26c800be32b6cfd74339495025866b9b31573a40229a4,6576446076|999f732f5d,bse|nse|screener,E1_pre2013_FY2010-2012,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE081A01020::FY2013,INE081A01020,Tata Steel Limited,2013,True,True,True,True,True,True,,,,3e58ef4edf7239d3fe4e101d7f5a6eebec2d31e6190f7032d58b0ded3e3dffec,3e58ef4edf7239d3fe4e101d7f5a6eebec2d31e6190f7032d58b0ded3e3dffec,b9342e5bf4|bcfdcda01d,bse|nse|screener,E2_BRreport_FY2013-2014,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE081A01020::FY2014,INE081A01020,Tata Steel Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0e395cf8a3|c6e77175d1,bse|nse|screener,E2_BRreport_FY2013-2014,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2015,INE081A01020,Tata Steel Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,d9fe7bef54|eb27ea0438,bse|nse|screener,E3_CompaniesAct2013_FY2015,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2016,INE081A01020,Tata Steel Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,566e234d72|e58b68b642,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2017,INE081A01020,Tata Steel Limited,2017,True,True,True,True,True,True,,,,b588fbff20f69bf75cbd0dd1207e4ad48b616875218fb58488a4b047a40c4208,b588fbff20f69bf75cbd0dd1207e4ad48b616875218fb58488a4b047a40c4208,112cdbb261|d3db8de3ac,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE081A01020::FY2018,INE081A01020,Tata Steel Limited,2018,True,True,True,True,True,True,,,,b9d52ac73af11d751b6996d38a1f95897f0fec87046e3cb8af53109ae02e0fe7,b9d52ac73af11d751b6996d38a1f95897f0fec87046e3cb8af53109ae02e0fe7,07c24412ea|82743d002c,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE081A01020::FY2019,INE081A01020,Tata Steel Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,366c1ff1b6|85a4c2b026,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2020,INE081A01020,Tata Steel Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,10371e4923|698da85bac,bse|nse|screener,E5_MandatedRatios_FY2020-2022,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2021,INE081A01020,Tata Steel Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,173a9d25cf|e4316d7ed8,bse|nse|screener,E5_MandatedRatios_FY2020-2022,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2022,INE081A01020,Tata Steel Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,b98ccca88b|e97860fe98,bse|nse|screener,E5_MandatedRatios_FY2020-2022,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2023,INE081A01020,Tata Steel Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,01f313ec93|650453369c|c883330d2b,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE081A01020::FY2024,INE081A01020,Tata Steel Limited,2024,True,True,True,True,True,True,,,,870be0ca867c1c562337a5319d09cac353a85dbb7907dce7c13ee47ad7af3e21,870be0ca867c1c562337a5319d09cac353a85dbb7907dce7c13ee47ad7af3e21,272824c912|6a3b8c5ed5|f2aeaa29d3,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE081A01020::FY2025,INE081A01020,Tata Steel Limited,2025,True,True,True,True,True,True,,,,7631720e90f7e7623b993c5d4109f008966516a7f08c193d5c6ba16e7f0af480,7631720e90f7e7623b993c5d4109f008966516a7f08c193d5c6ba16e7f0af480,6e82ffd5bd|ec7457261e,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE154A01025::FY2010,INE154A01025,ITC Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,18aed87410,bse,E1_pre2013_FY2010-2012,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2011,INE154A01025,ITC Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,a07fb804c9|afa49828ba,bse|nse,E1_pre2013_FY2010-2012,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2012,INE154A01025,ITC Limited,2012,True,True,True,True,True,True,,,,ac5529d7cf0757abfc755cf6a93e56b5e2379b82384ede37590b3854428ebbc5,ac5529d7cf0757abfc755cf6a93e56b5e2379b82384ede37590b3854428ebbc5,03f65ff841|b16c8bbb2d,bse|nse,E1_pre2013_FY2010-2012,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE154A01025::FY2013,INE154A01025,ITC Limited,2013,True,True,True,True,True,True,,,,616ed821eb51e80de32cfad964e6a1451187fac8ccff7e6813361c549a70f7ce,616ed821eb51e80de32cfad964e6a1451187fac8ccff7e6813361c549a70f7ce,abc4f1b53c|ca35519805|df7ea10649,bse|nse|screener,E2_BRreport_FY2013-2014,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE154A01025::FY2014,INE154A01025,ITC Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,017c0c02eb|bccdc5a8da,bse|nse|screener,E2_BRreport_FY2013-2014,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2015,INE154A01025,ITC Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,139e0ddeb6|174f9eb88f,bse|nse|screener,E3_CompaniesAct2013_FY2015,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2016,INE154A01025,ITC Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0620174ada|6bf56d7428,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2017,INE154A01025,ITC Limited,2017,True,True,True,True,True,True,,,,a194d6ff73fc9975bb0095c3269d2c63480a802eebd0919ceef5bd389da6e42e,a194d6ff73fc9975bb0095c3269d2c63480a802eebd0919ceef5bd389da6e42e,2bf6ff9dea|b452555293,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE154A01025::FY2018,INE154A01025,ITC Limited,2018,True,True,True,True,True,True,,,,65f9f2569702dee3187aa6a57caeba1c295e5c97eab21570990cd900716f4796,65f9f2569702dee3187aa6a57caeba1c295e5c97eab21570990cd900716f4796,5c2ea388fb|b1bfc48b6c,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE154A01025::FY2019,INE154A01025,ITC Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,007d8ac077|d1f72dceb8,bse|nse|screener,E4_IndAS_FY2016-2019,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2020,INE154A01025,ITC Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,830ee9d2b4|b7011e4fe9,bse|nse|screener,E5_MandatedRatios_FY2020-2022,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2021,INE154A01025,ITC Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,c558ff78b1|cebd2aa734,bse|nse|screener,E5_MandatedRatios_FY2020-2022,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2022,INE154A01025,ITC Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,9c92dab404|ff7fea8119,bse|nse|screener,E5_MandatedRatios_FY2020-2022,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2023,INE154A01025,ITC Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,830bd216ac|91dd30ea59|a2563a5099,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE154A01025::FY2024,INE154A01025,ITC Limited,2024,True,True,True,True,True,True,,,,cef9cf09cefa71094985018a88b936733ff2c3a02b7cc6cd772fdeb8b75a9c97,cef9cf09cefa71094985018a88b936733ff2c3a02b7cc6cd772fdeb8b75a9c97,d914b788ca|e155751f5d,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE154A01025::FY2025,INE154A01025,ITC Limited,2025,True,True,True,True,True,True,,,,6b4cb6251ee52c35e7b2d0744089f7dcaba4da86f64a522ff249d0aa376e0925,6b4cb6251ee52c35e7b2d0744089f7dcaba4da86f64a522ff249d0aa376e0925,9b794a961f|a173b64bf8,bse|nse|screener,E6_BRSR_FY2023-2025,large,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002L01015::FY2010,INE002L01015,SJVN Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,4421309699|9f44f6373d,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2011,INE002L01015,SJVN Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,470252c5a4|8d27df2978,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2012,INE002L01015,SJVN Limited,2012,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,5e0a412d4a192774c403daa7956fee178fa3465078f1503e34d34d22003fce51,5e0a412d4a192774c403daa7956fee178fa3465078f1503e34d34d22003fce51,19cd8eb7af|3ec9426c94,bse|nse|screener,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002L01015::FY2013,INE002L01015,SJVN Limited,2013,True,True,True,True,True,True,,,,5d2774e84efc03637c72202dc28782e0178c2f36162b424f2c6a4e147a3e63f4,5d2774e84efc03637c72202dc28782e0178c2f36162b424f2c6a4e147a3e63f4,c75bcefd7a|effc7cf136,bse|nse|screener,E2_BRreport_FY2013-2014,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002L01015::FY2014,INE002L01015,SJVN Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1ab85b3e76|f2362a9488,bse|nse|screener,E2_BRreport_FY2013-2014,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2015,INE002L01015,SJVN Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0e24c338c9|6280fcdad4,bse|nse|screener,E3_CompaniesAct2013_FY2015,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2016,INE002L01015,SJVN Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,41e12ae2ae|95ce5089cb,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2017,INE002L01015,SJVN Limited,2017,True,True,True,True,True,True,,,,41bf69f3f6ef06c856a0bbdf3fb38abc66de123b7e0f79565fd20c777ed1d65c,41bf69f3f6ef06c856a0bbdf3fb38abc66de123b7e0f79565fd20c777ed1d65c,a69592ff75|f72cebf44e,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002L01015::FY2018,INE002L01015,SJVN Limited,2018,True,True,True,True,True,False,ACCEPTANCE,section_leak,source_shredded|span_truncated,9c1ab47a56b86dc7867960b1ff14f8cfa4861fc09fcb09d05597bf2bba3df1ba,9c1ab47a56b86dc7867960b1ff14f8cfa4861fc09fcb09d05597bf2bba3df1ba,486464e1c7|68466b0abc,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002L01015::FY2019,INE002L01015,SJVN Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,ca835e82e8|db310918ba,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2020,INE002L01015,SJVN Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,45c3d6efbf|c69ed0548a,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2021,INE002L01015,SJVN Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,74a91cece2|e37ea4f5ba,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2022,INE002L01015,SJVN Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,91997702bb|dafd925f71,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2023,INE002L01015,SJVN Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,3e93515815|70ea053006|74719c4963,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002L01015::FY2024,INE002L01015,SJVN Limited,2024,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,730233fd582027ea7c09a53e3df0aee73afc2949e38cbbf8c6f852f9681fe75f,730233fd582027ea7c09a53e3df0aee73afc2949e38cbbf8c6f852f9681fe75f,b142d59a7d|e028cec86d,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002L01015::FY2025,INE002L01015,SJVN Limited,2025,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,1070a70a65c9f05df0de48a7a7484cd1adf6eddd51803209aad362b912db7406,1070a70a65c9f05df0de48a7a7484cd1adf6eddd51803209aad362b912db7406,6d185b09b4|906ff1a609,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE006I01046::FY2010,INE006I01046,Astral Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,3e7a165133|bc320d17b3,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2011,INE006I01046,Astral Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,a94136d7f1|cd7a8b1e9f,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2012,INE006I01046,Astral Limited,2012,True,True,True,True,True,True,,,,4d7094047ffdcd917b71c6ede5941a036328a3d10cd2f8a03beb2bc517565166,4d7094047ffdcd917b71c6ede5941a036328a3d10cd2f8a03beb2bc517565166,52c667484a|ec7a2ec0d0,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006I01046::FY2013,INE006I01046,Astral Limited,2013,True,True,True,True,True,True,,,,c2e25d3bba43d69f4e34577ff37ca249b44da3937d60ed947642692b6418790c,c2e25d3bba43d69f4e34577ff37ca249b44da3937d60ed947642692b6418790c,8bb81d47ed|b421d7ea38|bd6984ea3e,bse|nse|screener,E2_BRreport_FY2013-2014,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006I01046::FY2014,INE006I01046,Astral Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0add919ced|77600bf59c,bse|nse|screener,E2_BRreport_FY2013-2014,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2015,INE006I01046,Astral Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,28dea617e8|f33334bf2c,bse|nse|screener,E3_CompaniesAct2013_FY2015,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2016,INE006I01046,Astral Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,246b275a02|b54a9ae25a,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2017,INE006I01046,Astral Limited,2017,True,True,True,True,True,True,,,,c6e3283c6a5cf247244f996de7ec23d79309e2bc5e08a64909e28616bba56dd0,c6e3283c6a5cf247244f996de7ec23d79309e2bc5e08a64909e28616bba56dd0,b3e515d734|d97f5dae15,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006I01046::FY2018,INE006I01046,Astral Limited,2018,True,True,True,True,True,True,,,,209b84f6166675b8879329e7e5a56c0a15d834c6fe97e2f572aeee4fe971bc56,209b84f6166675b8879329e7e5a56c0a15d834c6fe97e2f572aeee4fe971bc56,2c02eb19ed|3a9dc587dc,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE006I01046::FY2019,INE006I01046,Astral Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,74d099c301|853e9f0454,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2020,INE006I01046,Astral Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,59a6f05019|9bf6f0b3a0,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2021,INE006I01046,Astral Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,8ec1ef925f|9d183f35c3,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE006I01046::FY2022,INE006I01046,Astral Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1a4d729ee3|78fb4c636e,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
