document_id,physical_page,page_count,char_count,word_count,image_area_frac,text_area_frac,n_images,n_columns,orientation,page_width,page_height,kind,script,mojibake_ratio,dpi_estimate,cid_or_broken_text_indicator,u_fffd_indicator_unavailable,render_mode_ocr_layer_indicator,hidden_duplicate_text_indicator,evidence_status
INE001B01026_2013,36,120,1509,235,0.0025,0.6494,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,37,120,2451,273,0.0025,0.4619,2,1,0,612.0,792.0,broken_text,latin,0.04894,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,38,120,2647,307,0.0025,0.4369,1,1,0,612.0,792.0,broken_text,latin,0.05891,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,39,120,3852,538,0.0025,0.5906,2,2,0,612.0,792.0,broken_text,latin,0.0314,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,40,120,3959,544,0.0025,0.6556,1,1,0,612.0,792.0,broken_text,latin,0.03661,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,41,120,2792,368,0.0025,0.5988,2,1,0,612.0,792.0,broken_text,latin,0.03545,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,42,120,3124,345,0.0025,0.5719,1,1,0,612.0,792.0,broken_text,latin,0.05216,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,43,120,3326,445,0.0025,0.6044,2,2,0,612.0,792.0,broken_text,latin,0.02855,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,44,120,2928,316,0.0025,0.6169,1,1,0,612.0,792.0,broken_text,latin,0.05394,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,45,120,2873,332,0.0025,0.5088,2,1,0,612.0,792.0,broken_text,latin,0.04593,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,46,120,2172,313,0.0025,0.435,1,1,0,612.0,792.0,broken_text,latin,0.03774,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,47,120,4036,509,0.0025,0.6338,2,2,0,612.0,792.0,broken_text,latin,0.03839,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,48,120,4252,611,0.0025,0.6038,1,3,0,612.0,792.0,broken_text,latin,0.03739,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,49,120,2236,270,0.0025,0.4587,2,1,0,612.0,792.0,broken_text,latin,0.06482,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,50,120,786,119,0.0025,0.2512,1,2,0,612.0,792.0,digital,latin,0.00381,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,51,120,2422,378,0.0025,0.4781,2,2,0,612.0,792.0,digital,latin,0.01981,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,52,120,2666,293,0.0025,0.4781,1,1,0,612.0,792.0,broken_text,latin,0.06149,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,53,120,1189,146,0.0025,0.25,2,2,0,612.0,792.0,broken_text,latin,0.09916,103,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,54,120,3687,304,0.0025,0.6956,1,1,0,612.0,792.0,broken_text,latin,0.12066,104,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,55,120,522,37,0.0025,0.0894,2,2,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,56,120,4860,724,0.0025,0.6869,1,1,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,57,120,2278,315,0.0025,0.71,2,3,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,58,120,1952,272,0.0025,0.7194,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,59,120,2026,258,0.0025,0.6106,2,3,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,60,120,1790,250,0.0025,0.5894,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,61,120,4845,744,0.0025,0.6694,2,2,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,62,120,5227,815,0.0025,0.6737,1,2,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,63,120,2964,473,0.0025,0.6794,2,1,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,64,120,3324,504,0.0025,0.6837,1,3,0,612.0,792.0,digital,latin,0.00451,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,65,120,2434,375,0.0025,0.6644,2,1,0,612.0,792.0,digital,latin,0.00657,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,66,120,1219,182,0.0025,0.42,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,67,120,2087,329,0.0025,0.4681,2,2,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,68,120,1808,277,0.0025,0.6044,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,69,120,1665,274,0.0025,0.5731,2,3,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,70,120,1975,280,0.0025,0.6656,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,71,120,1449,229,0.0025,0.6144,2,3,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,72,120,1859,278,0.0025,0.6525,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,73,120,3337,552,0.0025,0.71,2,1,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,74,120,2186,338,0.0025,0.7081,1,1,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,75,120,2947,472,0.0025,0.6975,2,1,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,76,120,2356,308,0.0025,0.6881,1,2,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,77,120,2462,376,0.0025,0.5094,2,2,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,78,120,3207,503,0.0025,0.6613,1,1,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,79,120,2908,490,0.0025,0.6644,2,3,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,80,120,3266,489,0.0025,0.7156,1,1,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,81,120,520,37,0.0025,0.0869,2,2,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,82,120,5249,839,0.0025,0.7356,1,1,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,83,120,5061,807,0.0025,0.6919,2,1,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,84,120,3669,589,0.0025,0.6006,1,1,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,85,120,2208,313,0.0025,0.6825,2,3,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,86,120,1871,271,0.0025,0.6969,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,87,120,1973,256,0.0025,0.5813,2,3,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,88,120,1730,247,0.0025,0.5731,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,89,120,4842,740,0.0025,0.6694,2,2,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,90,120,5225,815,0.0025,0.6731,1,2,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,91,120,2953,474,0.0025,0.635,2,1,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,92,120,3122,482,0.0025,0.6619,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,93,120,2426,372,0.0025,0.6531,2,1,0,612.0,792.0,digital,latin,0.00659,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,94,120,1213,189,0.0025,0.4044,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,95,120,2003,318,0.0025,0.3812,2,3,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,96,120,1337,213,0.0025,0.4637,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,97,120,2073,327,0.0025,0.6581,2,3,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,98,120,2177,346,0.0025,0.6813,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,99,120,1500,235,0.0025,0.6269,2,3,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,100,120,2168,327,0.0025,0.6831,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,101,120,3324,551,0.0025,0.6775,2,1,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,102,120,2370,369,0.0025,0.6756,1,1,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,103,120,3004,480,0.0025,0.6425,2,1,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,104,120,1970,265,0.0025,0.6488,1,3,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,105,120,2537,410,0.0025,0.46,2,2,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,106,120,3128,535,0.0025,0.6331,1,1,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,107,120,2664,450,0.0025,0.6519,2,3,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,108,120,1818,273,0.0025,0.5031,1,1,0,612.0,792.0,digital,latin,0.0,89,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,109,120,1915,312,0.0025,0.4769,2,2,0,612.0,792.0,digital,latin,0.0,96,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,110,120,4899,791,0.0025,0.6737,1,2,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,111,120,4611,739,0.0025,0.6763,2,1,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,112,120,3351,514,0.0025,0.5,1,1,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,113,120,2346,356,0.0025,0.4306,2,3,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,114,120,1495,236,0.0025,0.3063,1,3,0,612.0,792.0,digital,latin,0.0,104,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,115,120,2406,385,0.0025,0.4938,2,1,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,116,120,3089,272,0.0063,0.4531,2,1,0,612.0,792.0,digital,latin,0.0,103,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,117,120,0,0,0.0,0.0,0,1,0,612.0,792.0,blank,unknown,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,118,120,474,76,0.0,0.2069,0,3,0,609.4,793.7,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2013,119,120,135,17,0.025,0.0319,3,1,0,612.0,792.0,digital,latin,0.0,27,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,0,237,0,0,1.0,0.0,1,1,0,594.4,840.6,scanned,unknown,0.0,200,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,1,237,60,7,0.5344,0.1113,18,1,0,612.0,792.0,scanned,latin,0.0,200,False,UNKNOWN,True,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,2,237,124,22,0.765,0.0213,4,1,0,612.0,792.0,hybrid,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,3,237,462,59,0.425,0.2219,1,3,0,612.0,792.0,broken_text,latin,0.02376,100,True,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,4,237,43,6,0.2956,0.0512,5,1,0,612.0,792.0,scanned,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,5,237,1313,205,0.2275,0.2819,2,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,6,237,447,70,0.525,0.1356,4,1,0,612.0,792.0,hybrid,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,7,237,594,106,0.2537,0.1906,3,2,0,612.0,792.0,hybrid,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,8,237,2272,361,0.1512,0.4437,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,9,237,1766,256,0.315,0.3262,2,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,10,237,1514,232,0.3325,0.3119,3,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,11,237,3087,483,0.0025,0.5613,1,3,0,612.0,792.0,digital,latin,0.0,300,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,12,237,59,8,0.4294,0.0963,10,1,0,612.0,792.0,scanned,latin,0.0,100,False,UNKNOWN,True,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,13,237,4164,653,0.0025,0.6431,1,1,0,612.0,792.0,digital,latin,0.0,300,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,14,237,2572,400,0.0025,0.4338,2,1,0,612.0,792.0,digital,latin,0.0,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,15,237,3916,597,0.07,0.6644,2,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,16,237,2072,329,0.16,0.4581,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,17,237,2699,435,0.0025,0.4931,1,1,0,612.0,792.0,digital,latin,0.0,300,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,18,237,2189,359,0.1375,0.5025,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,19,237,3041,476,0.1037,0.5881,2,1,0,612.0,792.0,digital,latin,0.00066,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,20,237,1168,209,0.4075,0.3175,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,21,237,2290,334,0.16,0.52,4,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,22,237,3413,542,0.0025,0.6356,2,1,0,612.0,792.0,digital,latin,0.0,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,23,237,50,7,0.7675,0.0119,2,1,0,612.0,792.0,scanned,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,24,237,2810,460,0.2162,0.5019,4,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,25,237,411,72,0.7225,0.1331,2,3,0,612.0,792.0,hybrid,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,26,237,639,132,0.0025,0.1913,2,2,0,612.0,792.0,digital,latin,0.0,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,27,237,2281,336,0.1394,0.36,4,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,28,237,1336,182,0.43,0.2925,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,29,237,3850,607,0.145,0.565,2,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,30,237,1404,225,0.315,0.2081,5,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,31,237,2163,333,0.2838,0.4225,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,32,237,2147,396,0.0025,0.4556,2,1,0,612.0,792.0,digital,latin,0.0,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,33,237,2046,323,0.2188,0.3906,6,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,34,237,1564,243,0.5431,0.225,5,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,35,237,3180,482,0.2275,0.5069,5,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,36,237,3157,480,0.25,0.4281,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,37,237,3322,545,0.19,0.4806,3,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,38,237,2356,413,0.0025,0.4831,2,1,0,612.0,792.0,digital,latin,0.0,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,39,237,1247,208,0.6325,0.2487,34,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,40,237,2265,318,0.2387,0.5044,4,3,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,41,237,2146,300,0.3738,0.3406,2,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,42,237,25,4,0.745,0.0063,3,1,0,612.0,792.0,scanned,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,43,237,2224,297,0.2162,0.3887,2,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,44,237,1281,173,0.4481,0.2313,4,2,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,45,237,4644,673,0.0025,0.6806,1,1,0,612.0,792.0,digital,latin,0.0,300,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,46,237,5087,733,0.0025,0.7431,2,1,0,612.0,792.0,digital,latin,0.0,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,47,237,2847,417,0.0025,0.7544,1,1,0,612.0,792.0,digital,latin,0.0,300,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,48,237,2267,362,0.0025,0.66,2,1,0,612.0,792.0,digital,latin,0.0,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,49,237,3429,553,0.1713,0.5219,2,1,0,612.0,792.0,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,50,237,18,2,0.0,0.0606,0,1,0,612.0,792.0,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,51,237,2335,321,0.0025,0.605,1,3,0,612.0,792.0,digital,latin,0.00086,307,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,52,237,4179,709,0.0025,0.7356,2,1,0,612.0,792.0,digital,latin,0.00383,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,53,237,4681,713,0.0025,0.7438,1,2,0,612.0,792.0,digital,latin,0.00235,307,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,54,237,4660,712,0.0025,0.74,2,1,0,612.0,792.0,digital,latin,0.00236,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,55,237,4693,670,0.0025,0.7681,1,1,0,612.0,792.0,digital,latin,0.00383,307,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE001B01026_2017,56,237,4565,698,0.0025,0.765,2,1,0,612.0,792.0,digital,latin,0.00394,303,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
